"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
0.002538902685046196,2.424472570419312,-0.6496357917785645,4.0,0.0,6.0,2.51,1155186449.0,1155186449.0
0.003256636671721935,2.665591955184937,0.04652811586856842,4.0,1.0,7.0,2.666,1155186451.0,1155186451.0
0.003705938812345266,2.654181480407715,-0.612766683101654,2.0,2.0,8.0,2.724,1155186454.0,1155186454.0
0.004056510515511036,2.582452774047852,0.1353407800197601,7.0,3.0,9.0,2.586,1155186456.0,1155186456.0
0.00538443960249424,3.42783784866333,-0.6663050055503845,43.0,4.0,9.0,3.492,1155186458.0,1155186458.0
0.004624906927347183,2.649873971939087,0.231834277510643,6.0,5.0,10.0,2.66,1155186460.0,1155186460.0
0.006515426561236382,3.393690824508667,-0.5375088453292847,54.0,6.0,11.0,3.436,1155186463.0,1155186463.0
0.007221689447760582,3.448097705841065,0.4233740866184235,56.0,7.0,12.0,3.474,1155186465.0,1155186465.0
0.007715399377048016,3.40045428276062,-0.4175243675708771,46.0,8.0,13.0,3.426,1155186467.0,1155186467.0
0.00839854683727026,3.437145233154297,0.544391930103302,58.0,9.0,14.0,3.48,1155186470.0,1155186470.0
0.008319959975779057,3.404983282089233,-0.2978983223438263,63.0,10.0,14.0,3.418,1155186472.0,1155186472.0
0.008948360569775105,3.418014049530029,0.6643969416618347,45.0,11.0,15.0,3.482,1155186474.0,1155186474.0
0.008209921419620514,2.939953804016113,-0.1540770530700684,4.0,12.0,16.0,2.944,1155186477.0,1155186477.0
0.01015322655439377,3.421972513198853,0.7900280952453613,54.0,13.0,17.0,3.512,1155186479.0,1155186479.0
0.008807669393718243,2.803559064865112,-0.04893654584884644,4.0,14.0,18.0,2.804,1155186481.0,1155186481.0
0.01077868789434433,3.430951595306397,0.9193252325057983,57.0,15.0,18.0,3.552,1155186483.0,1155186483.0
0.01262723188847303,2.679562091827393,0.04677245020866394,4.0,1.0,27.0,2.68,1155186507.0,1155186507.0
0.0129135986790061,2.642460107803345,-0.6100672483444214,2.0,2.0,28.0,2.712,1155186509.0,1155186509.0
0.01315180025994778,2.598400831222534,0.1361781507730484,7.0,3.0,29.0,2.602,1155186511.0,1155186511.0
0.01739947870373726,3.437614440917969,-0.6682131290435791,47.0,4.0,29.0,3.502,1155186513.0,1155186513.0
0.0183829553425312,3.397598266601563,-0.5381345748901367,51.0,6.0,31.0,3.44,1155186518.0,1155186518.0
0.01920231990516186,3.4381263256073,0.4221554100513458,54.0,7.0,32.0,3.464,1155186520.0,1155186520.0
0.01963088661432266,3.408346891403198,-0.4184993207454681,46.0,8.0,33.0,3.434,1155186523.0,1155186523.0
0.02040809392929077,3.439070224761963,0.544704794883728,57.0,9.0,34.0,3.482,1155186525.0,1155186525.0
0.0202291663736105,3.408918142318726,-0.2982469499111176,63.0,10.0,34.0,3.422,1155186527.0,1155186527.0
0.02090338803827763,3.421888589859009,0.6651601791381836,43.0,11.0,35.0,3.486,1155186530.0,1155186530.0
0.018773403018713,2.98784065246582,-0.1565891802310944,4.0,12.0,36.0,2.992,1155186532.0,1155186532.0
0.0221861694008112,3.435557126998901,0.7931774258613586,59.0,13.0,37.0,3.526,1155186534.0,1155186534.0
0.01875301264226437,2.827507019042969,-0.0493554063141346,4.0,14.0,38.0,2.828,1155186536.0,1155186536.0
0.02335368096828461,3.430889129638672,0.9193252325057983,57.0,15.0,39.0,3.552,1155186539.0,1155186539.0
0.02222662419080734,2.709496021270752,0.04729602113366127,4.0,1.0,47.0,2.71,1155186562.0,1155186562.0
0.02713304199278355,3.23869252204895,-0.7477372884750366,4.0,2.0,48.0,3.324,1155186564.0,1155186564.0
0.02227307297289372,2.604330539703369,0.1364921778440476,4.0,3.0,49.0,2.608,1155186566.0,1155186566.0
0.0294156763702631,3.439495801925659,-0.6685947179794312,56.0,4.0,49.0,3.504,1155186569.0,1155186569.0
0.02981811575591564,3.416817665100098,0.2989442050457001,36.0,5.0,50.0,3.43,1155186571.0,1155186571.0
0.03027783893048763,3.401463985443115,-0.5387603044509888,53.0,6.0,51.0,3.444,1155186573.0,1155186573.0
0.03118548728525639,3.436053276062012,0.4219116568565369,56.0,7.0,52.0,3.462,1155186576.0,1155186576.0
0.03141794353723526,3.396347522735596,-0.4170368909835815,46.0,8.0,53.0,3.422,1155186578.0,1155186578.0
0.03244980052113533,3.442928552627564,0.5453305244445801,53.0,9.0,54.0,3.486,1155186580.0,1155186580.0
0.03218472003936768,3.414803743362427,-0.2987698912620544,60.0,10.0,54.0,3.428,1155186583.0,1155186583.0
0.03288557007908821,3.425720930099487,0.6659234166145325,44.0,11.0,55.0,3.49,1155186585.0,1155186585.0
0.03406204655766487,3.42376708984375,0.790477991104126,56.0,13.0,57.0,3.514,1155186589.0,1155186589.0
0.02890613302588463,2.855418682098389,-0.04984407126903534,3.0,14.0,58.0,2.856,1155186592.0,1155186592.0
0.03480901569128037,3.438519716262817,0.9213957786560059,56.0,15.0,58.0,3.56,1155186594.0,1155186594.0
0.0319649949669838,2.733396768569946,0.04771487787365913,4.0,1.0,67.0,2.734,1155186617.0,1155186617.0
0.03843802213668823,3.238578081130981,-0.7477372884750366,4.0,2.0,68.0,3.324,1155186619.0,1155186619.0
0.03155616298317909,2.620213985443115,0.1373295485973358,4.0,3.0,69.0,2.624,1155186622.0,1155186622.0
0.04137429222464562,3.43544602394104,-0.6678314805030823,53.0,4.0,69.0,3.5,1155186624.0,1155186624.0
0.04191524162888527,3.430638551712036,0.3001643717288971,50.0,5.0,70.0,3.444,1155186626.0,1155186626.0
0.04224888980388641,3.409238338470459,-0.5400117635726929,53.0,6.0,71.0,3.452,1155186629.0,1155186629.0
0.04327914118766785,3.443863153457642,0.4228866100311279,56.0,7.0,72.0,3.47,1155186631.0,1155186631.0
0.04332379996776581,3.400187015533447,-0.4175243675708771,43.0,8.0,73.0,3.426,1155186633.0,1155186633.0
0.0443401038646698,3.432918310165405,0.54376620054245,51.0,9.0,74.0,3.476,1155186636.0,1155186636.0
0.04420734196901321,3.422639608383179,-0.299467146396637,60.0,10.0,74.0,3.436,1155186638.0,1155186638.0
0.04484336823225021,3.425585269927979,0.6659234166145325,45.0,11.0,75.0,3.49,1155186640.0,1155186640.0
0.04538057371973991,3.421003818511963,-0.179302990436554,41.0,12.0,76.0,3.426,1155186642.0,1155186642.0
0.04601301625370979,3.423627138137817,0.790477991104126,56.0,13.0,77.0,3.514,1155186645.0,1155186645.0
0.04336488246917725,3.185219526290894,-0.05560336634516716,9.0,14.0,78.0,3.186,1155186647.0,1155186647.0
0.04686407372355461,3.442240715026856,0.9224310517311096,56.0,15.0,78.0,3.564,1155186649.0,1155186649.0
0.04184012860059738,2.755262613296509,0.04809883236885071,4.0,1.0,87.0,2.756,1155186672.0,1155186672.0
0.04989217966794968,3.248166561126709,-0.7499868273735046,4.0,2.0,88.0,3.334,1155186675.0,1155186675.0
0.04042897745966911,2.632076978683472,0.1379575878381729,4.0,3.0,88.0,2.636,1155186677.0,1155186677.0
0.05336598679423332,3.435280561447144,-0.6678314805030823,56.0,4.0,89.0,3.5,1155186679.0,1155186679.0
0.05373367294669151,3.420510530471802,0.2992928326129913,56.0,5.0,90.0,3.434,1155186682.0,1155186682.0
0.05433733388781548,3.420920848846436,-0.5418890118598938,51.0,6.0,91.0,3.464,1155186684.0,1155186684.0
0.05539582297205925,3.449645757675171,0.4236178398132324,54.0,7.0,92.0,3.476,1155186686.0,1155186686.0
0.05538572371006012,3.411924123764038,-0.4189867973327637,42.0,8.0,93.0,3.438,1155186688.0,1155186688.0
0.05575589090585709,3.434727430343628,0.544079065322876,55.0,9.0,93.0,3.478,1155186691.0,1155186691.0
0.05602356791496277,3.414495944976807,-0.2987698912620544,60.0,10.0,94.0,3.428,1155186693.0,1155186693.0
0.05686572194099426,3.429333925247192,0.6666866540908813,44.0,11.0,95.0,3.494,1155186695.0,1155186695.0
0.05755607038736343,3.434803485870361,-0.1800356954336166,51.0,12.0,96.0,3.44,1155186698.0,1155186698.0
0.05812837556004524,3.433187961578369,0.792727530002594,52.0,13.0,97.0,3.524,1155186700.0,1155186700.0
0.05841629207134247,3.414980173110962,-0.05961741879582405,37.0,14.0,98.0,3.416,1155186702.0,1155186702.0
0.05881336703896523,3.438192844390869,0.9213957786560059,56.0,15.0,98.0,3.56,1155186705.0,1155186705.0
0.06111990287899971,3.242127418518066,-0.7486370801925659,4.0,2.0,108.0,3.328,1155186730.0,1155186730.0
0.05060766637325287,2.659867763519287,0.1394229829311371,4.0,3.0,109.0,2.664,1155186732.0,1155186732.0
0.06550641357898712,3.442924976348877,-0.66935795545578,53.0,4.0,109.0,3.508,1155186735.0,1155186735.0
0.0657496526837349,3.424286127090454,0.2996414303779602,68.0,5.0,110.0,3.438,1155186737.0,1155186737.0
0.06608691066503525,3.410835266113281,-0.5403246283531189,49.0,6.0,111.0,3.454,1155186739.0,1155186739.0
0.06759220361709595,3.457370042800903,0.4245927929878235,59.0,7.0,112.0,3.484,1155186741.0,1155186741.0
0.06745181232690811,3.419648885726929,-0.4199617505073547,44.0,8.0,113.0,3.446,1155186744.0,1155186744.0
0.06850162148475647,3.442399978637695,0.5453305244445801,55.0,9.0,114.0,3.486,1155186746.0,1155186746.0
0.06790240108966827,3.412287473678589,-0.2985955774784088,57.0,10.0,114.0,3.426,1155186748.0,1155186748.0
0.06875717639923096,3.425188779830933,0.6659234166145325,43.0,11.0,115.0,3.49,1155186751.0,1155186751.0
0.06994975358247757,3.45455002784729,-0.1810824126005173,67.0,12.0,116.0,3.46,1155186753.0,1155186753.0
0.07011208683252335,3.432964324951172,0.792727530002594,54.0,13.0,117.0,3.524,1155186755.0,1155186755.0
0.07091297209262848,3.442745208740234,-0.06010608747601509,55.0,14.0,118.0,3.444,1155186758.0,1155186758.0
0.07141458243131638,3.437954187393189,0.9213957786560059,56.0,15.0,119.0,3.56,1155186760.0,1155186760.0
0.06134142726659775,2.78891921043396,-0.747469425201416,1.0,0.0,126.0,2.888,1155186781.0,1155186781.0
0.07174015790224075,3.21072244644165,-0.7414386868476868,4.0,2.0,128.0,3.296,1155186785.0,1155186785.0
0.05969551950693131,2.671665906906128,0.1400510221719742,4.0,3.0,128.0,2.676,1155186788.0,1155186788.0
0.07761246711015701,3.446600914001465,-0.6701211929321289,56.0,4.0,129.0,3.512,1155186790.0,1155186790.0
0.07783784717321396,3.430011510848999,0.3001643717288971,63.0,5.0,130.0,3.444,1155186792.0,1155186792.0
0.07794738560914993,3.408608913421631,-0.5400117635726929,51.0,6.0,131.0,3.452,1155186794.0,1155186794.0
0.07929442822933197,3.44123649597168,0.4226428866386414,54.0,7.0,132.0,3.468,1155186797.0,1155186797.0
0.0794803574681282,3.423361778259277,-0.4204492270946503,46.0,8.0,133.0,3.45,1155186799.0,1155186799.0
0.08070220798254013,3.450039386749268,0.546582043170929,53.0,9.0,134.0,3.494,1155186801.0,1155186801.0
0.07999946922063828,3.419996976852417,-0.2992928326129913,63.0,10.0,134.0,3.434,1155186804.0,1155186804.0
0.08071289956569672,3.424927949905396,0.6659234166145325,44.0,11.0,135.0,3.49,1155186806.0,1155186806.0
0.08153392374515533,3.434317827224731,-0.1800356954336166,56.0,12.0,136.0,3.44,1155186808.0,1155186808.0
0.08228130638599396,3.440491199493408,0.7945271134376526,54.0,13.0,137.0,3.532,1155186811.0,1155186811.0
0.08307443559169769,3.448474168777466,-0.06021080166101456,62.0,14.0,138.0,3.45,1155186813.0,1155186813.0
0.08290790766477585,3.441561222076416,0.9224310517311096,55.0,15.0,138.0,3.564,1155186815.0,1155186815.0
