"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
0.004784464370459318,2.741293430328369,-0.7345284223556519,5.0,0.0,10.0,2.838,631375027.0,631375027.0
0.006914285942912102,3.601444721221924,0.06286356598138809,60.0,1.0,11.0,3.602,631375029.0,631375029.0
0.006681298837065697,3.190080642700195,-0.7364897727966309,6.0,2.0,12.0,3.274,631375031.0,631375031.0
0.007554581854492426,3.607042074203491,0.1890374720096588,46.0,3.0,12.0,3.612,631375034.0,631375034.0
0.007501342799514532,3.306111812591553,-0.6426447033882141,0.0,4.0,13.0,3.368,631375036.0,631375036.0
0.008826266042888165,3.612191200256348,0.3160267174243927,58.0,5.0,14.0,3.626,631375038.0,631375038.0
0.009386305697262287,3.585296392440796,-0.5678570866584778,49.0,6.0,15.0,3.63,631375041.0,631375041.0
0.01006684359163046,3.604913473129273,0.4426294565200806,46.0,7.0,16.0,3.632,631375043.0,631375043.0
0.01061356160789728,3.577120542526245,-0.4392171204090118,39.0,8.0,17.0,3.604,631375045.0,631375045.0
0.01073744706809521,3.618874073028565,0.5731759071350098,60.0,9.0,17.0,3.664,631375048.0,631375048.0
0.01130423322319984,3.59823751449585,-0.3148065507411957,55.0,10.0,18.0,3.612,631375050.0,631375050.0
0.01195306889712811,3.604515314102173,0.7006506323814392,40.0,11.0,19.0,3.672,631375052.0,631375052.0
0.01253517996519804,3.591049909591675,-0.1882001012563705,52.0,12.0,20.0,3.596,631375054.0,631375054.0
0.01324217580258846,3.612939834594727,0.8341184854507446,51.0,13.0,21.0,3.708,631375057.0,631375057.0
0.01383622456341982,3.603424549102783,-0.06289847195148468,53.0,14.0,22.0,3.604,631375059.0,631375059.0
0.01456375606358051,3.62798810005188,0.9721243381500244,59.0,15.0,23.0,3.756,631375061.0,631375061.0
0.01430275943130255,2.731600761413574,-0.7319402694702148,5.0,0.0,30.0,2.828,631375082.0,631375082.0
0.01951809041202068,3.607397794723511,0.06296828389167786,62.0,1.0,31.0,3.608,631375084.0,631375084.0
0.01779494993388653,3.186140537261963,-0.7355899214744568,6.0,2.0,32.0,3.27,631375087.0,631375087.0
0.02011199854314327,3.601001977920532,0.1887234598398209,47.0,3.0,32.0,3.606,631375089.0,631375089.0
0.01886086165904999,3.274653911590576,-0.6365388035774231,1.0,4.0,33.0,3.336,631375091.0,631375091.0
0.02141146548092365,3.608153581619263,0.3156780898571014,58.0,5.0,34.0,3.622,631375094.0,631375094.0
0.02187713421881199,3.581291198730469,-0.5672313570976257,43.0,6.0,35.0,3.626,631375096.0,631375096.0
0.02267522364854813,3.608826637268066,0.4431169331073761,47.0,7.0,36.0,3.636,631375098.0,631375098.0
0.02297178655862808,3.55721116065979,-0.4367797374725342,40.0,8.0,37.0,3.584,631375101.0,631375101.0
0.02326755970716476,3.603011846542358,0.5706729292869568,60.0,9.0,37.0,3.648,631375103.0,631375103.0
0.02381150238215923,3.590206623077393,-0.3141092956066132,55.0,10.0,38.0,3.604,631375105.0,631375105.0
0.02453510276973248,3.604451417922974,0.7006506323814392,40.0,11.0,39.0,3.672,631375107.0,631375107.0
0.02507020719349384,3.590984344482422,-0.1882001012563705,52.0,12.0,40.0,3.596,631375110.0,631375110.0
0.02579782903194428,3.605077028274536,0.832318902015686,52.0,13.0,41.0,3.7,631375112.0,631375112.0
0.02629717253148556,3.587357044219971,-0.06261923164129257,56.0,14.0,42.0,3.588,631375114.0,631375114.0
0.02716971561312676,3.620187997817993,0.9700537919998169,60.0,15.0,43.0,3.748,631375117.0,631375117.0
0.02366915345191956,2.712216377258301,-0.726763904094696,4.0,0.0,50.0,2.808,631375137.0,631375137.0
0.03207454085350037,3.603308439254761,0.06289847195148468,65.0,1.0,51.0,3.604,631375140.0,631375140.0
0.02911109291017056,3.207494258880615,-0.7405388951301575,4.0,2.0,52.0,3.292,631375142.0,631375142.0
0.03264546394348145,3.596915483474731,0.1885141134262085,55.0,3.0,52.0,3.602,631375144.0,631375144.0
0.03025510162115097,3.270641803741455,-0.6357755661010742,1.0,4.0,53.0,3.332,631375147.0,631375147.0
0.03385592252016068,3.592118501663208,0.3142836093902588,50.0,5.0,54.0,3.606,631375149.0,631375149.0
0.03434011712670326,3.577242374420166,-0.5666056275367737,48.0,6.0,55.0,3.622,631375151.0,631375151.0
