"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp"
-1.931342959403992,-0.005056255497038364,0.1012177392840385,78.0,3.0,26985.0,1.934,381021191.0,381021191.0
-1.894534826278687,-0.004629231058061123,-0.3682613670825958,34.0,4.0,26986.0,1.93,381021193.0,381021193.0
-1.928627967834473,-0.004375925753265619,0.1687335222959518,86.0,5.0,26987.0,1.936,381021196.0,381021196.0
-1.898332834243774,-0.003975864965468645,-0.3006670475006104,41.0,6.0,26988.0,1.922,381021198.0,381021198.0
-1.917595624923706,-0.003681523958221078,0.2354515641927719,62.0,7.0,26989.0,1.932,381021200.0,381021200.0
-1.909655928611755,-0.003332981606945396,-0.2344766110181809,37.0,8.0,26990.0,1.924,381021203.0,381021203.0
-1.931915402412415,-0.003371831960976124,0.3059858083724976,62.0,9.0,26990.0,1.956,381021205.0,381021205.0
-1.920660972595215,-0.003016969654709101,-0.1680362671613693,100.0,10.0,26991.0,1.928,381021207.0,381021207.0
-1.918097615242004,-0.002678171265870333,0.3728407621383667,60.0,11.0,26992.0,1.954,381021209.0,381021209.0
-1.931348085403442,-0.002359587932005525,-0.1012177392840385,95.0,12.0,26993.0,1.934,381021212.0,381021212.0
-1.931200385093689,-0.00202234904281795,0.4458529949188232,60.0,13.0,26994.0,1.982,381021214.0,381021214.0
-1.933704733848572,-0.001687476178631187,-0.03375295549631119,63.0,14.0,26995.0,1.934,381021216.0,381021216.0
-1.931851148605347,-0.001348686753772199,0.517638087272644,59.0,15.0,26996.0,2.0,381021219.0,381021219.0
-1.860372662544251,0.001298785326071084,-0.4984854757785797,40.0,0.0,27004.0,1.926,381021239.0,381021239.0
-1.931704998016357,0.001685731112957001,0.0337180495262146,67.0,1.0,27005.0,1.932,381021242.0,381021242.0
-1.870789527893066,0.001959086861461401,-0.4319060146808624,38.0,2.0,27006.0,1.92,381021244.0,381021244.0
-1.927353978157044,0.002018321072682738,0.1010083928704262,75.0,3.0,27006.0,1.93,381021246.0,381021246.0
-1.898465514183044,0.002319414401426911,-0.3690246045589447,34.0,4.0,27007.0,1.934,381021249.0,381021249.0
-1.944570183753967,0.002715133829042316,0.1701280027627945,78.0,5.0,27008.0,1.952,381021251.0,381021251.0
-1.904260754585266,0.002991208340972662,-0.3016056418418884,43.0,6.0,27009.0,1.928,381021253.0,381021253.0
